sku_id,sku_name,category,sub_category,cost,price,supplier_id,weight
SKU07589,Product SKU07589,Home & Kitchen,Decor,189.27,359.35,SUP055,0.45
SKU07590,Product SKU07590,Pet Supplies,Cat,4.19,7.99,SUP008,21.82
SKU07591,Product SKU07591,Office Supplies,Paper,91.35,157.17,SUP023,45.89
SKU07592,Product SKU07592,Apparel,Men,73.12,169.13,SUP056,45.15
SKU07593,Product SKU07593,Pet Supplies,Dog,100.9,179.7,SUP002,38.07
SKU07594,Product SKU07594,Apparel,Kids,142.18,231.34,SUP037,5.22
SKU07595,Product SKU07595,Apparel,Kids,54.44,74.6,SUP038,14.81
SKU07596,Product SKU07596,Toys,Puzzles,53.84,109.24,SUP002,47.73
SKU07597,Product SKU07597,Home & Kitchen,Cookware,137.78,331.31,SUP013,39.23
SKU07598,Product SKU07598,Office Supplies,Writing,146.12,254.0,SUP042,16.31
SKU07599,Product SKU07599,Grocery,Dry Goods,169.56,403.05,SUP004,22.65
SKU07600,Product SKU07600,Pet Supplies,Dog,3.79,8.45,SUP059,14.32
SKU07601,Product SKU07601,Electronics,Audio,3.96,8.9,SUP031,25.92
SKU07602,Product SKU07602,Home & Kitchen,Appliances,137.67,328.91,SUP044,27.1
SKU07603,Product SKU07603,Pet Supplies,Cat,101.63,160.36,SUP006,15.33
SKU07604,Product SKU07604,Pet Supplies,Dog,159.72,284.9,SUP010,8.26
SKU07605,Product SKU07605,Automotive,Parts,20.72,37.6,SUP041,23.3
SKU07606,Product SKU07606,Apparel,Kids,131.38,238.11,SUP010,7.26
SKU07607,Product SKU07607,Home & Kitchen,Appliances,102.54,243.92,SUP011,8.06
SKU07608,Product SKU07608,Home & Kitchen,Decor,138.57,273.26,SUP060,37.45
SKU07609,Product SKU07609,Office Supplies,Writing,31.82,77.13,SUP030,31.09
SKU07610,Product SKU07610,Apparel,Men,169.72,258.07,SUP008,37.0
SKU07611,Product SKU07611,Pet Supplies,Other Pets,156.64,268.9,SUP044,19.26
SKU07612,Product SKU07612,Home & Kitchen,Appliances,132.24,174.75,SUP008,36.81
SKU07613,Product SKU07613,Automotive,Accessories,10.49,15.19,SUP007,33.24
SKU07614,Product SKU07614,Apparel,Men,21.47,52.89,SUP003,43.43
SKU07615,Product SKU07615,Home & Kitchen,Decor,126.01,285.38,SUP047,44.39
SKU07616,Product SKU07616,Electronics,Audio,53.38,123.0,SUP009,9.82
SKU07617,Product SKU07617,Toys,Puzzles,83.84,161.45,SUP048,35.72
SKU07618,Product SKU07618,Grocery,Beverages,7.97,12.57,SUP060,30.47
SKU07619,Product SKU07619,Sports,Fitness,72.76,160.62,SUP060,32.62
SKU07620,Product SKU07620,Pet Supplies,Other Pets,48.41,67.28,SUP047,31.49
SKU07621,Product SKU07621,Sports,Fitness,91.19,129.46,SUP019,16.39
SKU07622,Product SKU07622,Pet Supplies,Dog,62.0,83.12,SUP028,27.39
SKU07623,Product SKU07623,Automotive,Accessories,153.2,298.45,SUP014,41.33
SKU07624,Product SKU07624,Grocery,Dry Goods,27.26,48.15,SUP043,30.51
SKU07625,Product SKU07625,Apparel,Women,135.85,285.9,SUP042,36.48
SKU07626,Product SKU07626,Health & Beauty,Personal Care,130.98,173.22,SUP007,34.8
SKU07627,Product SKU07627,Apparel,Women,145.51,362.54,SUP012,34.7
SKU07628,Product SKU07628,Home & Kitchen,Appliances,137.99,257.94,SUP019,43.41
SKU07629,Product SKU07629,Electronics,Audio,199.37,441.16,SUP041,30.66
SKU07630,Product SKU07630,Grocery,Dry Goods,17.63,37.81,SUP060,35.46
SKU07631,Product SKU07631,Toys,Educational,155.56,211.86,SUP037,32.72
SKU07632,Product SKU07632,Toys,Educational,60.55,132.5,SUP010,12.09
SKU07633,Product SKU07633,Pet Supplies,Cat,137.43,217.62,SUP025,0.55
SKU07634,Product SKU07634,Apparel,Men,127.4,171.64,SUP054,33.0
SKU07635,Product SKU07635,Pet Supplies,Dog,185.27,455.77,SUP045,11.87
SKU07636,Product SKU07636,Toys,Action Figures,162.23,269.24,SUP047,45.03
SKU07637,Product SKU07637,Automotive,Parts,157.92,204.68,SUP052,20.42
SKU07638,Product SKU07638,Electronics,Laptop,68.79,152.76,SUP046,20.57
SKU07639,Product SKU07639,Pet Supplies,Other Pets,137.55,272.78,SUP023,48.78
SKU07640,Product SKU07640,Apparel,Kids,187.68,329.57,SUP038,36.21
SKU07641,Product SKU07641,Office Supplies,Paper,166.23,393.72,SUP050,3.5
SKU07642,Product SKU07642,Home & Kitchen,Appliances,61.81,99.9,SUP030,21.78
SKU07643,Product SKU07643,Home & Kitchen,Appliances,35.51,65.52,SUP018,33.19
SKU07644,Product SKU07644,Sports,Outdoor,100.48,207.54,SUP060,3.42
SKU07645,Product SKU07645,Toys,Puzzles,175.45,424.73,SUP021,30.93
SKU07646,Product SKU07646,Grocery,Beverages,176.52,241.99,SUP025,39.89
SKU07647,Product SKU07647,Health & Beauty,Skincare,25.59,44.28,SUP014,16.26
SKU07648,Product SKU07648,Electronics,Accessories,117.95,187.77,SUP005,31.9
SKU07649,Product SKU07649,Apparel,Men,74.74,173.32,SUP010,31.73
SKU07650,Product SKU07650,Office Supplies,Paper,44.63,73.06,SUP028,42.39
SKU07651,Product SKU07651,Home & Kitchen,Cookware,78.52,148.92,SUP040,32.48
SKU07652,Product SKU07652,Apparel,Women,70.87,112.13,SUP015,23.82
SKU07653,Product SKU07653,Grocery,Beverages,44.55,69.92,SUP018,3.2
SKU07654,Product SKU07654,Electronics,Laptop,62.19,100.56,SUP039,48.1
SKU07655,Product SKU07655,Pet Supplies,Dog,118.77,264.1,SUP029,2.36
SKU07656,Product SKU07656,Home & Kitchen,Cookware,23.09,52.16,SUP028,31.22
SKU07657,Product SKU07657,Pet Supplies,Dog,39.81,68.72,SUP027,26.98
SKU07658,Product SKU07658,Sports,Fitness,169.03,216.11,SUP009,29.88
SKU07659,Product SKU07659,Health & Beauty,Personal Care,143.97,355.79,SUP042,40.38
SKU07660,Product SKU07660,Home & Kitchen,Cookware,56.69,120.32,SUP021,38.19
SKU07661,Product SKU07661,Health & Beauty,Skincare,146.49,331.97,SUP053,45.2
SKU07662,Product SKU07662,Electronics,Laptop,21.49,28.71,SUP045,39.84
SKU07663,Product SKU07663,Health & Beauty,Skincare,51.97,66.32,SUP016,20.12
SKU07664,Product SKU07664,Electronics,Mobile,164.34,224.25,SUP002,33.62
SKU07665,Product SKU07665,Pet Supplies,Cat,2.72,3.65,SUP059,17.61
SKU07666,Product SKU07666,Automotive,Accessories,18.55,42.66,SUP037,43.22
SKU07667,Product SKU07667,Office Supplies,Writing,151.6,229.71,SUP028,26.21
SKU07668,Product SKU07668,Health & Beauty,Personal Care,38.47,60.23,SUP005,25.85
SKU07669,Product SKU07669,Toys,Action Figures,147.53,195.19,SUP038,14.91
SKU07670,Product SKU07670,Toys,Action Figures,185.47,326.03,SUP019,46.95
SKU07671,Product SKU07671,Automotive,Parts,198.3,373.73,SUP016,14.47
SKU07672,Product SKU07672,Health & Beauty,Supplements,158.57,223.12,SUP054,12.68
SKU07673,Product SKU07673,Home & Kitchen,Appliances,157.41,277.63,SUP054,10.16
SKU07674,Product SKU07674,Health & Beauty,Supplements,130.92,281.82,SUP028,6.34
SKU07675,Product SKU07675,Electronics,Mobile,56.84,84.56,SUP003,19.05
SKU07676,Product SKU07676,Grocery,Dry Goods,153.16,325.9,SUP050,33.16
SKU07677,Product SKU07677,Home & Kitchen,Decor,3.24,4.49,SUP008,11.24
SKU07678,Product SKU07678,Electronics,Laptop,55.85,77.65,SUP002,20.57
SKU07679,Product SKU07679,Automotive,Parts,16.89,36.74,SUP007,39.41
SKU07680,Product SKU07680,Office Supplies,Writing,115.7,152.33,SUP018,44.52
SKU07681,Product SKU07681,Home & Kitchen,Cookware,193.2,282.67,SUP011,35.26
SKU07682,Product SKU07682,Automotive,Parts,168.7,320.83,SUP035,16.23
SKU07683,Product SKU07683,Electronics,Mobile,96.75,180.53,SUP052,20.09
SKU07684,Product SKU07684,Toys,Action Figures,186.11,403.31,SUP007,12.14
SKU07685,Product SKU07685,Apparel,Kids,117.94,247.12,SUP002,7.09
SKU07686,Product SKU07686,Home & Kitchen,Cookware,72.97,173.47,SUP046,28.4
SKU07687,Product SKU07687,Electronics,Audio,44.97,61.14,SUP006,25.96
SKU07688,Product SKU07688,Sports,Team Sports,110.44,180.54,SUP003,31.56
SKU07689,Product SKU07689,Automotive,Accessories,15.6,21.66,SUP007,27.36
SKU07690,Product SKU07690,Sports,Fitness,14.24,33.4,SUP030,7.19
SKU07691,Product SKU07691,Sports,Outdoor,135.44,231.41,SUP006,20.05
SKU07692,Product SKU07692,Electronics,Accessories,153.45,283.78,SUP024,36.31
SKU07693,Product SKU07693,Grocery,Beverages,102.03,201.08,SUP032,38.06
SKU07694,Product SKU07694,Health & Beauty,Skincare,122.25,244.54,SUP052,39.48
SKU07695,Product SKU07695,Automotive,Parts,189.92,320.91,SUP008,28.9
SKU07696,Product SKU07696,Sports,Fitness,19.08,31.8,SUP002,20.66
SKU07697,Product SKU07697,Pet Supplies,Cat,167.38,312.57,SUP012,36.58
SKU07698,Product SKU07698,Toys,Puzzles,5.76,10.39,SUP056,45.08
SKU07699,Product SKU07699,Grocery,Snacks,46.41,57.59,SUP023,21.73
SKU07700,Product SKU07700,Office Supplies,Writing,141.48,253.36,SUP046,23.05
SKU07701,Product SKU07701,Automotive,Accessories,134.62,206.06,SUP032,37.62
SKU07702,Product SKU07702,Electronics,Laptop,32.32,55.41,SUP008,32.83
SKU07703,Product SKU07703,Grocery,Dry Goods,166.02,370.06,SUP022,36.11
SKU07704,Product SKU07704,Sports,Team Sports,73.1,99.34,SUP052,10.92
SKU07705,Product SKU07705,Sports,Team Sports,173.24,400.97,SUP026,47.58
SKU07706,Product SKU07706,Apparel,Women,17.05,32.36,SUP060,32.47
SKU07707,Product SKU07707,Health & Beauty,Supplements,142.71,290.7,SUP057,38.52
SKU07708,Product SKU07708,Automotive,Accessories,73.18,104.89,SUP053,10.31
SKU07709,Product SKU07709,Apparel,Men,4.37,7.23,SUP023,4.68
SKU07710,Product SKU07710,Pet Supplies,Dog,65.65,132.39,SUP034,44.73
SKU07711,Product SKU07711,Sports,Fitness,168.24,257.15,SUP045,6.79
SKU07712,Product SKU07712,Office Supplies,Paper,40.23,99.06,SUP003,27.52
SKU07713,Product SKU07713,Electronics,Accessories,38.14,87.45,SUP026,19.82
SKU07714,Product SKU07714,Automotive,Accessories,180.05,277.08,SUP007,19.72
SKU07715,Product SKU07715,Health & Beauty,Supplements,101.98,240.71,SUP041,43.45
SKU07716,Product SKU07716,Pet Supplies,Dog,115.72,172.23,SUP049,20.23
SKU07717,Product SKU07717,Home & Kitchen,Appliances,195.18,388.43,SUP004,39.08
SKU07718,Product SKU07718,Office Supplies,Storage,91.07,172.27,SUP032,21.5
SKU07719,Product SKU07719,Office Supplies,Paper,141.18,325.69,SUP059,25.42
SKU07720,Product SKU07720,Health & Beauty,Skincare,97.21,159.66,SUP002,8.94
SKU07721,Product SKU07721,Health & Beauty,Personal Care,187.97,302.8,SUP016,40.05
SKU07722,Product SKU07722,Grocery,Snacks,143.64,320.06,SUP005,46.84
SKU07723,Product SKU07723,Pet Supplies,Other Pets,125.43,296.93,SUP055,8.47
SKU07724,Product SKU07724,Health & Beauty,Personal Care,126.09,277.9,SUP001,13.65
SKU07725,Product SKU07725,Toys,Educational,148.67,328.86,SUP043,41.58
SKU07726,Product SKU07726,Home & Kitchen,Cookware,63.95,133.41,SUP051,15.28
SKU07727,Product SKU07727,Apparel,Men,148.33,267.27,SUP017,29.92
SKU07728,Product SKU07728,Pet Supplies,Other Pets,84.34,118.97,SUP033,8.98
SKU07729,Product SKU07729,Electronics,Accessories,17.36,34.78,SUP042,42.45
SKU07730,Product SKU07730,Pet Supplies,Cat,6.13,7.88,SUP060,22.93
SKU07731,Product SKU07731,Automotive,Accessories,148.07,208.04,SUP041,13.66
SKU07732,Product SKU07732,Sports,Team Sports,47.94,82.4,SUP005,11.33
SKU07733,Product SKU07733,Sports,Outdoor,71.81,154.18,SUP038,30.59
SKU07734,Product SKU07734,Office Supplies,Storage,18.07,36.67,SUP008,23.91
SKU07735,Product SKU07735,Automotive,Accessories,187.04,294.79,SUP039,36.34
SKU07736,Product SKU07736,Grocery,Snacks,146.71,218.3,SUP019,45.17
SKU07737,Product SKU07737,Home & Kitchen,Cookware,99.25,206.69,SUP059,7.38
SKU07738,Product SKU07738,Automotive,Parts,53.05,104.08,SUP010,16.02
SKU07739,Product SKU07739,Sports,Outdoor,100.94,170.21,SUP019,32.06
SKU07740,Product SKU07740,Electronics,Audio,98.45,118.73,SUP031,32.52
SKU07741,Product SKU07741,Pet Supplies,Cat,85.58,140.71,SUP016,4.8
SKU07742,Product SKU07742,Sports,Fitness,45.63,68.03,SUP049,46.77
SKU07743,Product SKU07743,Toys,Action Figures,87.64,109.96,SUP012,7.03
SKU07744,Product SKU07744,Sports,Team Sports,17.65,34.69,SUP045,9.41
SKU07745,Product SKU07745,Grocery,Snacks,100.71,169.3,SUP038,40.21
SKU07746,Product SKU07746,Pet Supplies,Cat,65.46,117.55,SUP038,36.09
SKU07747,Product SKU07747,Pet Supplies,Dog,87.8,195.9,SUP040,33.12
SKU07748,Product SKU07748,Office Supplies,Paper,83.28,154.5,SUP005,48.36
SKU07749,Product SKU07749,Health & Beauty,Skincare,133.0,316.07,SUP057,9.02
SKU07750,Product SKU07750,Automotive,Parts,97.68,232.6,SUP002,16.2
SKU07751,Product SKU07751,Sports,Outdoor,193.6,256.75,SUP004,45.14
SKU07752,Product SKU07752,Grocery,Beverages,90.15,116.82,SUP053,43.99
SKU07753,Product SKU07753,Grocery,Dry Goods,51.88,63.76,SUP007,6.88
SKU07754,Product SKU07754,Home & Kitchen,Cookware,132.5,327.43,SUP004,5.66
SKU07755,Product SKU07755,Apparel,Kids,93.47,134.11,SUP043,37.28
SKU07756,Product SKU07756,Electronics,Accessories,25.38,38.37,SUP007,9.9
SKU07757,Product SKU07757,Grocery,Dry Goods,111.4,260.13,SUP016,25.6
SKU07758,Product SKU07758,Toys,Puzzles,13.53,26.15,SUP045,39.9
SKU07759,Product SKU07759,Pet Supplies,Other Pets,28.17,36.47,SUP033,9.47
SKU07760,Product SKU07760,Pet Supplies,Other Pets,149.73,294.85,SUP057,27.08
SKU07761,Product SKU07761,Pet Supplies,Cat,51.4,83.88,SUP058,48.3
SKU07762,Product SKU07762,Apparel,Men,49.64,117.75,SUP006,29.07
SKU07763,Product SKU07763,Office Supplies,Paper,26.41,47.74,SUP047,47.43
SKU07764,Product SKU07764,Grocery,Snacks,84.88,197.13,SUP041,12.9
SKU07765,Product SKU07765,Pet Supplies,Cat,115.04,264.25,SUP060,46.04
SKU07766,Product SKU07766,Grocery,Dry Goods,98.19,199.48,SUP053,0.25
SKU07767,Product SKU07767,Home & Kitchen,Decor,52.14,81.46,SUP060,4.77
SKU07768,Product SKU07768,Automotive,Accessories,57.38,92.81,SUP020,48.44
SKU07769,Product SKU07769,Grocery,Dry Goods,134.38,235.68,SUP011,49.4
SKU07770,Product SKU07770,Home & Kitchen,Cookware,32.34,58.82,SUP057,32.39
SKU07771,Product SKU07771,Toys,Puzzles,13.0,27.72,SUP033,5.08
SKU07772,Product SKU07772,Sports,Team Sports,29.78,41.92,SUP029,46.45
SKU07773,Product SKU07773,Grocery,Beverages,137.28,281.71,SUP029,27.82
SKU07774,Product SKU07774,Electronics,Laptop,59.98,120.39,SUP004,20.57
SKU07775,Product SKU07775,Electronics,Accessories,30.79,64.55,SUP035,6.57
SKU07776,Product SKU07776,Electronics,Audio,39.75,89.95,SUP031,33.04
SKU07777,Product SKU07777,Toys,Action Figures,126.94,221.34,SUP043,19.87
SKU07778,Product SKU07778,Home & Kitchen,Appliances,138.67,299.81,SUP054,25.56
SKU07779,Product SKU07779,Sports,Outdoor,193.92,473.63,SUP037,20.68
SKU07780,Product SKU07780,Home & Kitchen,Cookware,164.48,313.54,SUP039,25.64
SKU07781,Product SKU07781,Automotive,Parts,12.88,25.07,SUP049,45.04
SKU07782,Product SKU07782,Home & Kitchen,Appliances,156.47,347.71,SUP033,8.08
SKU07783,Product SKU07783,Office Supplies,Storage,72.97,109.69,SUP053,15.86
SKU07784,Product SKU07784,Pet Supplies,Cat,116.75,195.47,SUP051,28.08
SKU07785,Product SKU07785,Apparel,Kids,88.82,139.68,SUP043,4.86
SKU07786,Product SKU07786,Automotive,Parts,178.58,216.94,SUP030,0.18
SKU07787,Product SKU07787,Automotive,Accessories,165.71,413.59,SUP043,36.38
SKU07788,Product SKU07788,Electronics,Accessories,5.02,7.5,SUP003,48.59
SKU07789,Product SKU07789,Pet Supplies,Cat,162.1,313.96,SUP015,11.92
SKU07790,Product SKU07790,Home & Kitchen,Cookware,4.85,5.95,SUP058,30.64
SKU07791,Product SKU07791,Home & Kitchen,Decor,6.32,15.75,SUP028,9.25
SKU07792,Product SKU07792,Home & Kitchen,Cookware,142.72,200.03,SUP028,27.05
SKU07793,Product SKU07793,Electronics,Audio,17.96,39.45,SUP058,29.29
SKU07794,Product SKU07794,Grocery,Snacks,19.06,43.9,SUP016,27.4
SKU07795,Product SKU07795,Apparel,Women,184.48,441.2,SUP019,46.03
SKU07796,Product SKU07796,Grocery,Snacks,17.4,23.62,SUP015,49.39
SKU07797,Product SKU07797,Toys,Puzzles,98.54,148.76,SUP025,38.51
SKU07798,Product SKU07798,Toys,Educational,54.33,116.56,SUP050,41.88
SKU07799,Product SKU07799,Office Supplies,Storage,157.28,244.77,SUP052,20.14
SKU07800,Product SKU07800,Automotive,Parts,83.82,154.12,SUP019,8.45
SKU07801,Product SKU07801,Electronics,Audio,91.59,170.73,SUP045,26.63
SKU07802,Product SKU07802,Health & Beauty,Personal Care,164.34,307.73,SUP025,11.62
SKU07803,Product SKU07803,Automotive,Parts,133.3,298.13,SUP047,16.04
SKU07804,Product SKU07804,Health & Beauty,Personal Care,129.77,180.51,SUP028,17.16
SKU07805,Product SKU07805,Electronics,Accessories,182.03,434.09,SUP029,28.81
SKU07806,Product SKU07806,Grocery,Beverages,141.07,325.9,SUP010,47.93
SKU07807,Product SKU07807,Home & Kitchen,Cookware,99.0,191.07,SUP001,20.84
SKU07808,Product SKU07808,Apparel,Kids,16.25,28.43,SUP022,39.55
SKU07809,Product SKU07809,Home & Kitchen,Cookware,161.37,380.85,SUP010,2.67
SKU07810,Product SKU07810,Apparel,Women,106.38,142.51,SUP038,10.12
SKU07811,Product SKU07811,Sports,Team Sports,180.24,332.69,SUP027,37.95
SKU07812,Product SKU07812,Health & Beauty,Personal Care,14.75,25.69,SUP035,33.74
SKU07813,Product SKU07813,Apparel,Men,28.41,46.13,SUP033,3.32
SKU07814,Product SKU07814,Pet Supplies,Dog,130.97,322.47,SUP018,41.37
SKU07815,Product SKU07815,Grocery,Beverages,194.98,448.31,SUP035,42.77
SKU07816,Product SKU07816,Grocery,Dry Goods,116.28,217.88,SUP040,20.37
SKU07817,Product SKU07817,Electronics,Audio,163.98,235.59,SUP009,2.91
SKU07818,Product SKU07818,Health & Beauty,Supplements,189.68,228.55,SUP031,48.84
SKU07819,Product SKU07819,Apparel,Kids,146.31,238.05,SUP029,34.92
SKU07820,Product SKU07820,Pet Supplies,Other Pets,163.94,249.02,SUP005,38.57
SKU07821,Product SKU07821,Automotive,Parts,161.27,245.8,SUP040,2.19
SKU07822,Product SKU07822,Home & Kitchen,Appliances,42.42,61.97,SUP020,3.36
SKU07823,Product SKU07823,Home & Kitchen,Appliances,145.75,246.9,SUP054,44.23
SKU07824,Product SKU07824,Home & Kitchen,Decor,51.93,92.91,SUP058,31.99
SKU07825,Product SKU07825,Sports,Outdoor,175.74,330.74,SUP043,18.74
SKU07826,Product SKU07826,Pet Supplies,Other Pets,173.67,278.45,SUP053,4.06
SKU07827,Product SKU07827,Apparel,Men,90.12,200.12,SUP046,1.64
SKU07828,Product SKU07828,Automotive,Parts,118.0,232.79,SUP015,46.43
SKU07829,Product SKU07829,Sports,Outdoor,58.72,91.75,SUP047,22.08
SKU07830,Product SKU07830,Automotive,Parts,72.67,156.77,SUP022,32.12
SKU07831,Product SKU07831,Apparel,Men,152.27,345.05,SUP003,46.16
SKU07832,Product SKU07832,Health & Beauty,Supplements,87.33,216.59,SUP036,10.86
SKU07833,Product SKU07833,Grocery,Dry Goods,143.44,271.71,SUP026,40.86
SKU07834,Product SKU07834,Toys,Puzzles,96.4,213.92,SUP002,46.52
SKU07835,Product SKU07835,Apparel,Women,146.99,324.69,SUP059,3.45
SKU07836,Product SKU07836,Health & Beauty,Supplements,42.58,105.03,SUP032,34.69
SKU07837,Product SKU07837,Apparel,Women,113.17,189.79,SUP008,2.32
SKU07838,Product SKU07838,Pet Supplies,Dog,75.09,138.81,SUP028,10.65
SKU07839,Product SKU07839,Toys,Puzzles,36.28,67.51,SUP003,29.34
SKU07840,Product SKU07840,Sports,Team Sports,49.5,97.2,SUP019,45.03
SKU07841,Product SKU07841,Health & Beauty,Skincare,95.69,221.48,SUP051,46.37
SKU07842,Product SKU07842,Pet Supplies,Cat,20.29,26.88,SUP026,23.85
SKU07843,Product SKU07843,Home & Kitchen,Cookware,118.44,207.7,SUP049,16.39
SKU07844,Product SKU07844,Office Supplies,Storage,128.92,155.05,SUP005,48.41
SKU07845,Product SKU07845,Grocery,Dry Goods,47.95,114.71,SUP045,5.54
SKU07846,Product SKU07846,Health & Beauty,Personal Care,49.14,73.97,SUP035,49.81
SKU07847,Product SKU07847,Pet Supplies,Other Pets,2.91,5.91,SUP041,43.5
SKU07848,Product SKU07848,Electronics,Mobile,135.11,225.84,SUP056,47.92
SKU07849,Product SKU07849,Automotive,Accessories,178.92,315.64,SUP054,28.71
SKU07850,Product SKU07850,Grocery,Dry Goods,193.57,479.54,SUP007,22.55
SKU07851,Product SKU07851,Health & Beauty,Skincare,169.78,270.39,SUP029,18.65
SKU07852,Product SKU07852,Health & Beauty,Supplements,34.63,50.97,SUP034,32.88
SKU07853,Product SKU07853,Home & Kitchen,Appliances,103.13,154.74,SUP054,20.21
SKU07854,Product SKU07854,Toys,Puzzles,75.89,188.48,SUP012,42.69
SKU07855,Product SKU07855,Automotive,Accessories,78.82,188.23,SUP017,17.2
SKU07856,Product SKU07856,Grocery,Beverages,134.24,329.78,SUP040,19.57
SKU07857,Product SKU07857,Grocery,Snacks,136.62,216.5,SUP052,13.39
SKU07858,Product SKU07858,Sports,Team Sports,115.68,286.08,SUP038,22.71
SKU07859,Product SKU07859,Automotive,Accessories,187.65,448.23,SUP020,12.76
SKU07860,Product SKU07860,Grocery,Beverages,81.56,166.08,SUP037,25.95
SKU07861,Product SKU07861,Health & Beauty,Personal Care,21.0,52.33,SUP058,37.66
SKU07862,Product SKU07862,Home & Kitchen,Cookware,88.66,177.64,SUP022,4.47
SKU07863,Product SKU07863,Pet Supplies,Cat,100.07,241.18,SUP021,44.84
SKU07864,Product SKU07864,Electronics,Mobile,68.8,130.09,SUP008,34.9
SKU07865,Product SKU07865,Pet Supplies,Dog,69.32,89.03,SUP047,25.32
SKU07866,Product SKU07866,Pet Supplies,Other Pets,121.12,146.26,SUP012,4.87
SKU07867,Product SKU07867,Electronics,Audio,43.04,71.12,SUP024,27.1
SKU07868,Product SKU07868,Sports,Team Sports,60.18,93.82,SUP060,43.48
SKU07869,Product SKU07869,Automotive,Parts,30.72,56.65,SUP023,47.65
SKU07870,Product SKU07870,Home & Kitchen,Appliances,125.75,268.15,SUP031,21.62
SKU07871,Product SKU07871,Home & Kitchen,Cookware,5.95,12.14,SUP044,31.63
SKU07872,Product SKU07872,Electronics,Laptop,23.86,42.97,SUP054,45.77
SKU07873,Product SKU07873,Pet Supplies,Other Pets,42.61,76.67,SUP049,23.11
SKU07874,Product SKU07874,Grocery,Beverages,162.53,369.26,SUP014,37.99
SKU07875,Product SKU07875,Automotive,Accessories,74.36,96.2,SUP016,17.54
SKU07876,Product SKU07876,Automotive,Parts,136.6,288.71,SUP007,48.25
SKU07877,Product SKU07877,Grocery,Snacks,91.82,185.68,SUP017,27.01
SKU07878,Product SKU07878,Toys,Action Figures,31.82,57.26,SUP039,27.29
SKU07879,Product SKU07879,Electronics,Audio,190.25,318.95,SUP032,49.01
SKU07880,Product SKU07880,Electronics,Mobile,109.38,165.73,SUP002,9.66
SKU07881,Product SKU07881,Pet Supplies,Other Pets,30.06,53.77,SUP042,1.19
SKU07882,Product SKU07882,Pet Supplies,Cat,90.12,223.94,SUP052,33.54
SKU07883,Product SKU07883,Apparel,Women,152.44,206.51,SUP034,23.71
SKU07884,Product SKU07884,Pet Supplies,Cat,58.67,138.6,SUP012,9.15
SKU07885,Product SKU07885,Electronics,Accessories,92.83,182.36,SUP059,25.75
SKU07886,Product SKU07886,Automotive,Accessories,166.39,249.73,SUP044,18.93
