supplier_id,shipment_id,order_date,promised_lead_time,actual_lead_time,units_ordered,units_received,delivery_status,cost_per_unit,fill_rate,lead_variance
SUP021,SHP026773,2022,15,17,477,477,Late,77.82,1.0,2
SUP017,SHP026774,2023,13,16,333,333,Late,124.41,1.0,3
SUP026,SHP026775,2023,3,1,129,129,Early,198.34,1.0,-2
SUP053,SHP026776,2022,14,15,254,254,On-Time,122.88,1.0,1
SUP029,SHP026777,2022,15,12,303,270,Early,165.48,0.8910891089108911,-3
SUP013,SHP026778,2022,10,8,443,443,Early,148.42,1.0,-2
SUP039,SHP026779,2023,13,17,209,209,Late,28.4,1.0,4
SUP016,SHP026780,2023,15,13,344,344,Early,2.57,1.0,-2
SUP005,SHP026781,2024,15,16,324,242,On-Time,123.45,0.7469135802469136,1
SUP026,SHP026782,2022,10,8,267,267,Early,103.88,1.0,-2
SUP017,SHP026783,2022,6,5,254,254,On-Time,156.53,1.0,-1
SUP047,SHP026784,2022,15,16,439,439,On-Time,58.28,1.0,1
SUP039,SHP026785,2023,11,7,83,83,Early,103.3,1.0,-4
SUP001,SHP026786,2024,17,16,54,54,On-Time,189.47,1.0,-1
SUP038,SHP026787,2023,7,5,446,446,Early,30.92,1.0,-2
SUP048,SHP026788,2024,18,18,274,274,On-Time,199.28,1.0,0
SUP022,SHP026789,2022,16,23,112,112,Late,158.84,1.0,7
SUP018,SHP026790,2022,17,16,256,256,On-Time,10.8,1.0,-1
SUP028,SHP026791,2023,8,9,471,471,On-Time,73.62,1.0,1
SUP058,SHP026792,2023,9,5,269,248,Early,133.34,0.9219330855018587,-4
SUP036,SHP026793,2022,8,5,358,358,Early,186.51,1.0,-3
SUP042,SHP026794,2023,12,12,290,290,On-Time,98.64,1.0,0
SUP035,SHP026795,2022,13,16,310,310,Late,97.83,1.0,3
SUP032,SHP026796,2024,19,16,397,397,Early,22.34,1.0,-3
SUP048,SHP026797,2024,6,7,112,112,On-Time,168.18,1.0,1
SUP016,SHP026798,2024,14,10,81,81,Early,163.72,1.0,-4
SUP046,SHP026799,2022,14,13,82,82,On-Time,102.37,1.0,-1
SUP043,SHP026800,2023,15,13,259,259,Early,153.21,1.0,-2
SUP004,SHP026801,2023,18,20,154,154,Late,146.3,1.0,2
SUP049,SHP026802,2023,20,18,51,51,Early,69.09,1.0,-2
SUP023,SHP026803,2024,17,17,405,405,On-Time,107.34,1.0,0
SUP034,SHP026804,2024,10,9,248,248,On-Time,156.11,1.0,-1
SUP033,SHP026805,2023,4,6,88,88,Late,192.77,1.0,2
SUP028,SHP026806,2023,3,1,156,156,Early,165.03,1.0,-2
SUP035,SHP026807,2023,6,7,226,226,On-Time,157.28,1.0,1
SUP008,SHP026808,2022,12,16,387,387,Late,116.65,1.0,4
SUP004,SHP026809,2024,13,12,255,255,On-Time,128.28,1.0,-1
SUP055,SHP026810,2022,10,6,434,434,Early,166.42,1.0,-4
SUP011,SHP026811,2022,15,11,172,172,Early,174.89,1.0,-4
SUP022,SHP026812,2023,20,16,415,415,Early,153.71,1.0,-4
SUP014,SHP026813,2022,13,14,494,494,On-Time,12.16,1.0,1
SUP007,SHP026814,2022,20,19,117,117,On-Time,139.52,1.0,-1
SUP009,SHP026815,2024,19,18,348,348,On-Time,10.51,1.0,-1
SUP038,SHP026816,2022,19,18,376,376,On-Time,65.06,1.0,-1
SUP052,SHP026817,2024,9,7,386,386,Early,56.84,1.0,-2
SUP012,SHP026818,2024,19,23,481,481,Late,181.48,1.0,4
SUP028,SHP026819,2024,9,9,65,65,On-Time,106.66,1.0,0
SUP054,SHP026820,2022,5,9,138,138,Late,70.64,1.0,4
SUP057,SHP026821,2023,19,15,401,401,Early,163.86,1.0,-4
SUP027,SHP026822,2024,4,4,187,144,On-Time,51.24,0.7700534759358288,0
SUP009,SHP026823,2023,4,4,118,118,On-Time,80.21,1.0,0
SUP021,SHP026824,2023,16,14,145,145,Early,45.52,1.0,-2
SUP018,SHP026825,2022,15,9,340,340,Early,186.32,1.0,-6
SUP032,SHP026826,2023,7,1,213,213,Early,33.19,1.0,-6
SUP050,SHP026827,2024,20,21,145,145,On-Time,187.78,1.0,1
SUP033,SHP026828,2022,3,5,118,118,Late,195.45,1.0,2
SUP058,SHP026829,2024,13,17,129,129,Late,146.71,1.0,4
SUP004,SHP026830,2023,3,1,442,397,Early,23.92,0.8981900452488688,-2
SUP044,SHP026831,2024,20,19,464,405,On-Time,148.59,0.8728448275862069,-1
SUP003,SHP026832,2024,13,15,473,473,Late,78.33,1.0,2
SUP037,SHP026833,2022,9,10,238,238,On-Time,79.94,1.0,1
SUP021,SHP026834,2024,14,8,214,214,Early,23.39,1.0,-6
SUP034,SHP026835,2023,8,10,181,181,Late,74.83,1.0,2
SUP004,SHP026836,2022,18,16,319,257,Early,28.45,0.8056426332288401,-2
SUP020,SHP026837,2023,19,21,391,391,Late,146.68,1.0,2
SUP001,SHP026838,2023,14,13,289,289,On-Time,53.74,1.0,-1
SUP055,SHP026839,2023,20,22,163,163,Late,29.95,1.0,2
SUP006,SHP026840,2023,8,3,133,133,Early,140.83,1.0,-5
SUP050,SHP026841,2022,9,8,257,257,On-Time,7.49,1.0,-1
SUP019,SHP026842,2024,8,3,458,366,Early,139.82,0.7991266375545851,-5
SUP025,SHP026843,2023,6,5,388,388,On-Time,127.15,1.0,-1
SUP008,SHP026844,2022,18,17,56,56,On-Time,154.3,1.0,-1
SUP054,SHP026845,2023,5,5,465,465,On-Time,179.49,1.0,0
SUP021,SHP026846,2023,6,8,268,268,Late,130.51,1.0,2
SUP039,SHP026847,2022,18,13,444,444,Early,117.28,1.0,-5
SUP051,SHP026848,2024,20,18,477,477,Early,71.3,1.0,-2
SUP030,SHP026849,2024,3,5,230,193,Late,95.81,0.8391304347826087,2
SUP050,SHP026850,2023,19,15,297,297,Early,65.42,1.0,-4
SUP047,SHP026851,2023,19,24,469,469,Late,167.54,1.0,5
SUP001,SHP026852,2024,15,11,275,275,Early,114.2,1.0,-4
SUP003,SHP026853,2024,19,12,219,219,Early,131.32,1.0,-7
SUP002,SHP026854,2022,19,17,470,470,Early,22.85,1.0,-2
SUP005,SHP026855,2023,19,20,390,390,On-Time,163.37,1.0,1
SUP059,SHP026856,2022,3,1,163,163,Early,9.93,1.0,-2
SUP038,SHP026857,2022,9,6,183,183,Early,92.3,1.0,-3
SUP043,SHP026858,2023,5,4,448,448,On-Time,118.91,1.0,-1
SUP004,SHP026859,2024,7,8,193,193,On-Time,17.69,1.0,1
SUP057,SHP026860,2023,13,16,410,410,Late,109.52,1.0,3
SUP060,SHP026861,2022,9,9,321,321,On-Time,74.55,1.0,0
SUP003,SHP026862,2024,14,8,341,341,Early,86.34,1.0,-6
SUP029,SHP026863,2022,18,16,473,473,Early,132.96,1.0,-2
SUP014,SHP026864,2024,13,11,86,86,Early,10.57,1.0,-2
SUP034,SHP026865,2024,18,16,389,389,Early,46.08,1.0,-2
SUP033,SHP026866,2023,4,1,495,419,Early,93.52,0.8464646464646465,-3
SUP021,SHP026867,2024,9,5,420,420,Early,24.63,1.0,-4
SUP017,SHP026868,2024,12,16,150,150,Late,61.99,1.0,4
SUP026,SHP026869,2022,9,14,121,121,Late,103.19,1.0,5
SUP029,SHP026870,2024,5,3,337,337,Early,25.04,1.0,-2
SUP059,SHP026871,2024,8,3,117,90,Early,46.42,0.7692307692307693,-5
SUP049,SHP026872,2024,5,7,254,254,Late,158.93,1.0,2
SUP046,SHP026873,2022,3,1,264,264,Early,178.38,1.0,-2
SUP015,SHP026874,2024,7,9,488,488,Late,72.29,1.0,2
SUP041,SHP026875,2024,13,14,51,51,On-Time,83.46,1.0,1
SUP020,SHP026876,2023,20,18,323,249,Early,162.28,0.7708978328173375,-2
SUP047,SHP026877,2023,14,14,178,178,On-Time,95.44,1.0,0
SUP032,SHP026878,2023,13,10,327,327,Early,140.87,1.0,-3
SUP019,SHP026879,2024,6,6,152,152,On-Time,85.36,1.0,0
SUP016,SHP026880,2022,9,5,172,172,Early,161.87,1.0,-4
SUP055,SHP026881,2022,8,6,347,347,Early,195.49,1.0,-2
SUP026,SHP026882,2022,4,6,268,268,Late,88.96,1.0,2
SUP049,SHP026883,2023,16,11,64,49,Early,104.63,0.765625,-5
SUP037,SHP026884,2023,9,5,443,392,Early,110.43,0.8848758465011287,-4
SUP015,SHP026885,2024,15,16,342,342,On-Time,51.67,1.0,1
SUP053,SHP026886,2022,3,8,204,204,Late,51.89,1.0,5
SUP037,SHP026887,2022,13,15,163,163,Late,146.12,1.0,2
SUP041,SHP026888,2024,16,9,159,159,Early,156.59,1.0,-7
SUP003,SHP026889,2024,9,15,319,319,Late,96.83,1.0,6
SUP036,SHP026890,2023,13,13,498,498,On-Time,173.46,1.0,0
SUP039,SHP026891,2023,19,23,352,352,Late,197.66,1.0,4
SUP018,SHP026892,2023,11,12,108,108,On-Time,98.81,1.0,1
SUP007,SHP026893,2023,11,12,434,434,On-Time,59.06,1.0,1
SUP014,SHP026894,2023,13,8,143,143,Early,131.57,1.0,-5
SUP007,SHP026895,2022,4,6,144,144,Late,110.12,1.0,2
SUP037,SHP026896,2022,17,20,487,487,Late,133.57,1.0,3
SUP034,SHP026897,2022,17,10,458,458,Early,157.49,1.0,-7
SUP021,SHP026898,2024,8,7,202,202,On-Time,139.03,1.0,-1
SUP037,SHP026899,2023,15,14,404,404,On-Time,143.12,1.0,-1
SUP025,SHP026900,2023,9,7,171,171,Early,77.77,1.0,-2
SUP032,SHP026901,2022,9,7,467,467,Early,97.29,1.0,-2
SUP005,SHP026902,2022,6,6,371,371,On-Time,137.75,1.0,0
SUP034,SHP026903,2022,13,7,389,274,Early,107.12,0.7043701799485861,-6
SUP015,SHP026904,2022,9,8,69,69,On-Time,95.04,1.0,-1
SUP010,SHP026905,2024,7,9,461,461,Late,75.94,1.0,2
SUP007,SHP026906,2024,3,2,392,392,On-Time,30.73,1.0,-1
SUP013,SHP026907,2022,4,5,117,94,On-Time,44.22,0.8034188034188035,1
SUP001,SHP026908,2023,20,17,450,450,Early,100.4,1.0,-3
SUP023,SHP026909,2022,7,5,97,97,Early,181.9,1.0,-2
SUP019,SHP026910,2022,12,13,97,97,On-Time,112.36,1.0,1
SUP009,SHP026911,2024,18,13,453,382,Early,158.22,0.8432671081677704,-5
SUP060,SHP026912,2024,6,6,286,286,On-Time,199.68,1.0,0
SUP043,SHP026913,2024,5,7,91,84,Late,167.15,0.9230769230769231,2
SUP035,SHP026914,2022,5,5,336,336,On-Time,118.85,1.0,0
SUP041,SHP026915,2023,20,19,88,77,On-Time,22.9,0.875,-1
SUP017,SHP026916,2024,11,11,212,212,On-Time,25.41,1.0,0
SUP042,SHP026917,2024,3,4,262,262,On-Time,147.47,1.0,1
SUP051,SHP026918,2024,5,4,167,167,On-Time,62.45,1.0,-1
SUP046,SHP026919,2023,13,13,86,86,On-Time,105.4,1.0,0
SUP012,SHP026920,2024,9,9,442,442,On-Time,54.42,1.0,0
SUP023,SHP026921,2022,16,19,334,334,Late,80.43,1.0,3
SUP041,SHP026922,2023,17,16,51,51,On-Time,114.91,1.0,-1
SUP005,SHP026923,2024,18,22,479,479,Late,82.55,1.0,4
SUP007,SHP026924,2023,4,1,166,166,Early,14.47,1.0,-3
SUP006,SHP026925,2022,7,8,105,105,On-Time,162.93,1.0,1
SUP058,SHP026926,2022,8,8,288,288,On-Time,130.43,1.0,0
SUP038,SHP026927,2022,6,2,491,343,Early,51.73,0.6985743380855397,-4
SUP042,SHP026928,2023,18,15,339,339,Early,137.85,1.0,-3
SUP003,SHP026929,2024,4,1,259,259,Early,120.87,1.0,-3
SUP013,SHP026930,2023,5,8,181,181,Late,107.1,1.0,3
SUP049,SHP026931,2022,9,5,341,341,Early,198.45,1.0,-4
SUP023,SHP026932,2024,4,3,376,376,On-Time,81.32,1.0,-1
SUP039,SHP026933,2024,3,6,74,74,Late,83.41,1.0,3
SUP020,SHP026934,2024,13,10,235,235,Early,184.64,1.0,-3
SUP056,SHP026935,2022,19,21,455,455,Late,47.95,1.0,2
SUP048,SHP026936,2023,4,1,283,283,Early,55.85,1.0,-3
SUP001,SHP026937,2022,10,11,254,254,On-Time,162.82,1.0,1
SUP037,SHP026938,2024,11,13,233,195,Late,51.03,0.8369098712446352,2
SUP019,SHP026939,2023,19,15,386,386,Early,113.66,1.0,-4
SUP011,SHP026940,2024,13,10,266,266,Early,112.27,1.0,-3
SUP043,SHP026941,2023,5,5,473,473,On-Time,185.5,1.0,0
SUP037,SHP026942,2023,9,5,160,160,Early,176.84,1.0,-4
SUP019,SHP026943,2024,17,22,340,340,Late,196.53,1.0,5
SUP005,SHP026944,2024,17,16,166,166,On-Time,175.68,1.0,-1
SUP053,SHP026945,2023,3,1,104,104,Early,66.9,1.0,-2
SUP012,SHP026946,2023,8,9,139,109,On-Time,126.53,0.7841726618705036,1
SUP021,SHP026947,2023,19,19,175,175,On-Time,16.32,1.0,0
SUP037,SHP026948,2024,13,11,304,304,Early,24.79,1.0,-2
SUP029,SHP026949,2024,19,18,399,399,On-Time,90.79,1.0,-1
SUP040,SHP026950,2023,13,12,256,256,On-Time,71.13,1.0,-1
SUP040,SHP026951,2023,6,5,108,108,On-Time,162.1,1.0,-1
SUP048,SHP026952,2023,10,13,149,149,Late,10.07,1.0,3
SUP053,SHP026953,2024,3,3,200,200,On-Time,57.05,1.0,0
SUP038,SHP026954,2022,14,12,406,406,Early,40.23,1.0,-2
SUP003,SHP026955,2023,6,1,303,303,Early,4.09,1.0,-5
SUP047,SHP026956,2024,4,5,415,415,On-Time,147.6,1.0,1
SUP044,SHP026957,2024,14,11,398,374,Early,66.37,0.9396984924623115,-3
SUP015,SHP026958,2024,18,16,148,148,Early,25.74,1.0,-2
SUP049,SHP026959,2022,15,15,401,401,On-Time,96.72,1.0,0
SUP050,SHP026960,2023,5,3,327,327,Early,75.74,1.0,-2
SUP009,SHP026961,2023,19,19,304,304,On-Time,126.63,1.0,0
SUP016,SHP026962,2023,15,16,110,110,On-Time,81.5,1.0,1
SUP036,SHP026963,2023,11,14,492,492,Late,187.1,1.0,3
SUP035,SHP026964,2024,8,10,401,401,Late,148.28,1.0,2
SUP046,SHP026965,2023,15,13,118,118,Early,113.97,1.0,-2
SUP029,SHP026966,2023,15,24,118,92,Late,5.52,0.7796610169491526,9
SUP044,SHP026967,2022,8,5,209,209,Early,175.9,1.0,-3
SUP027,SHP026968,2024,19,24,365,365,Late,23.43,1.0,5
SUP030,SHP026969,2022,7,13,344,344,Late,66.02,1.0,6
SUP025,SHP026970,2022,5,11,386,335,Late,111.9,0.8678756476683938,6
SUP055,SHP026971,2022,12,10,388,388,Early,196.59,1.0,-2
SUP028,SHP026972,2022,5,1,296,296,Early,90.17,1.0,-4
SUP003,SHP026973,2022,11,12,64,64,On-Time,70.81,1.0,1
SUP041,SHP026974,2023,8,6,226,226,Early,30.19,1.0,-2
SUP025,SHP026975,2024,17,17,389,389,On-Time,19.44,1.0,0
SUP054,SHP026976,2022,9,12,351,351,Late,16.23,1.0,3
SUP011,SHP026977,2022,7,1,337,337,Early,78.83,1.0,-6
SUP054,SHP026978,2024,5,7,294,294,Late,122.31,1.0,2
SUP047,SHP026979,2022,9,2,428,428,Early,194.95,1.0,-7
SUP034,SHP026980,2022,3,1,343,343,Early,2.35,1.0,-2
SUP037,SHP026981,2024,4,5,395,395,On-Time,148.87,1.0,1
SUP021,SHP026982,2022,3,1,447,447,Early,14.77,1.0,-2
SUP058,SHP026983,2023,7,4,311,311,Early,170.79,1.0,-3
SUP054,SHP026984,2022,17,15,288,288,Early,67.53,1.0,-2
SUP005,SHP026985,2024,7,2,438,438,Early,180.2,1.0,-5
SUP058,SHP026986,2023,5,3,439,439,Early,70.54,1.0,-2
SUP013,SHP026987,2022,3,1,448,448,Early,141.09,1.0,-2
SUP050,SHP026988,2024,18,20,415,415,Late,56.79,1.0,2
SUP054,SHP026989,2024,7,7,279,222,On-Time,198.76,0.7956989247311828,0
SUP020,SHP026990,2024,8,11,497,437,Late,64.54,0.8792756539235412,3
SUP002,SHP026991,2022,6,3,403,403,Early,53.39,1.0,-3
SUP042,SHP026992,2024,7,8,127,127,On-Time,24.76,1.0,1
SUP014,SHP026993,2023,12,9,196,196,Early,132.67,1.0,-3
SUP037,SHP026994,2023,14,15,220,220,On-Time,93.45,1.0,1
SUP040,SHP026995,2024,20,23,461,461,Late,24.9,1.0,3
SUP053,SHP026996,2023,19,19,379,379,On-Time,122.43,1.0,0
SUP031,SHP026997,2024,14,13,345,345,On-Time,80.8,1.0,-1
SUP036,SHP026998,2022,12,16,92,76,Late,11.47,0.8260869565217391,4
SUP014,SHP026999,2022,7,8,340,340,On-Time,49.75,1.0,1
SUP035,SHP027000,2024,16,14,99,99,Early,59.22,1.0,-2
SUP030,SHP027001,2024,6,6,440,440,On-Time,76.23,1.0,0
SUP019,SHP027002,2023,8,2,381,381,Early,149.11,1.0,-6
SUP019,SHP027003,2024,5,9,298,298,Late,169.04,1.0,4
SUP043,SHP027004,2023,9,17,232,232,Late,163.25,1.0,8
SUP045,SHP027005,2023,3,3,122,122,On-Time,52.93,1.0,0
SUP042,SHP027006,2024,4,8,124,124,Late,70.32,1.0,4
SUP013,SHP027007,2024,16,18,266,266,Late,148.24,1.0,2
SUP002,SHP027008,2022,13,11,69,69,Early,86.29,1.0,-2
SUP034,SHP027009,2024,16,14,343,343,Early,43.52,1.0,-2
SUP007,SHP027010,2022,6,8,418,418,Late,194.79,1.0,2
SUP033,SHP027011,2023,7,8,386,386,On-Time,176.89,1.0,1
SUP013,SHP027012,2022,9,11,194,194,Late,45.4,1.0,2
SUP027,SHP027013,2024,17,13,262,262,Early,192.16,1.0,-4
SUP016,SHP027014,2022,10,11,99,99,On-Time,139.31,1.0,1
SUP011,SHP027015,2023,18,20,360,360,Late,49.41,1.0,2
SUP045,SHP027016,2022,5,7,215,215,Late,144.25,1.0,2
SUP049,SHP027017,2024,12,14,133,133,Late,47.64,1.0,2
SUP037,SHP027018,2022,20,24,209,173,Late,116.15,0.8277511961722488,4
SUP043,SHP027019,2024,7,6,146,130,On-Time,2.58,0.8904109589041096,-1
SUP014,SHP027020,2024,14,16,98,98,Late,36.28,1.0,2
SUP041,SHP027021,2022,5,6,61,61,On-Time,197.82,1.0,1
SUP040,SHP027022,2023,16,17,162,162,On-Time,2.08,1.0,1
SUP056,SHP027023,2022,7,9,361,361,Late,93.48,1.0,2
SUP044,SHP027024,2023,5,12,441,441,Late,80.15,1.0,7
SUP053,SHP027025,2022,18,21,409,409,Late,131.1,1.0,3
SUP029,SHP027026,2023,8,2,336,336,Early,156.93,1.0,-6
SUP046,SHP027027,2022,14,11,117,117,Early,93.52,1.0,-3
SUP001,SHP027028,2023,10,9,408,408,On-Time,191.77,1.0,-1
SUP012,SHP027029,2023,5,1,395,395,Early,44.25,1.0,-4
SUP025,SHP027030,2023,19,15,326,326,Early,50.14,1.0,-4
SUP049,SHP027031,2023,6,11,461,372,Late,196.01,0.806941431670282,5
SUP025,SHP027032,2024,15,12,389,389,Early,138.32,1.0,-3
SUP016,SHP027033,2024,12,11,345,345,On-Time,135.31,1.0,-1
SUP033,SHP027034,2022,13,11,244,244,Early,68.58,1.0,-2
SUP011,SHP027035,2024,7,7,279,279,On-Time,86.49,1.0,0
SUP057,SHP027036,2023,11,6,246,246,Early,62.78,1.0,-5
SUP001,SHP027037,2023,15,19,350,350,Late,43.7,1.0,4
SUP031,SHP027038,2022,15,19,354,354,Late,38.06,1.0,4
SUP008,SHP027039,2022,17,21,68,68,Late,163.45,1.0,4
SUP023,SHP027040,2024,4,2,226,226,Early,160.61,1.0,-2
SUP060,SHP027041,2024,16,14,464,464,Early,81.08,1.0,-2
SUP020,SHP027042,2024,4,9,155,155,Late,193.9,1.0,5
SUP036,SHP027043,2022,15,8,335,335,Early,12.02,1.0,-7
SUP006,SHP027044,2023,7,4,431,385,Early,126.12,0.8932714617169374,-3
SUP036,SHP027045,2022,4,1,186,186,Early,141.54,1.0,-3
SUP021,SHP027046,2023,5,5,285,285,On-Time,22.76,1.0,0
SUP008,SHP027047,2024,8,6,96,96,Early,135.89,1.0,-2
SUP015,SHP027048,2024,10,9,121,121,On-Time,188.48,1.0,-1
SUP015,SHP027049,2024,12,9,97,97,Early,178.72,1.0,-3
SUP053,SHP027050,2023,9,5,318,318,Early,67.35,1.0,-4
SUP056,SHP027051,2022,8,6,338,311,Early,12.29,0.9201183431952663,-2
SUP007,SHP027052,2022,10,12,440,440,Late,69.18,1.0,2
SUP005,SHP027053,2022,7,12,177,177,Late,40.9,1.0,5
SUP053,SHP027054,2023,11,9,483,483,Early,61.12,1.0,-2
SUP031,SHP027055,2024,13,11,436,436,Early,142.79,1.0,-2
SUP033,SHP027056,2024,17,14,82,82,Early,156.47,1.0,-3
SUP027,SHP027057,2022,14,9,337,337,Early,97.21,1.0,-5
SUP004,SHP027058,2023,4,4,310,310,On-Time,34.87,1.0,0
SUP022,SHP027059,2023,7,7,53,53,On-Time,147.43,1.0,0
SUP029,SHP027060,2023,5,5,128,128,On-Time,156.31,1.0,0
SUP054,SHP027061,2024,6,6,345,345,On-Time,19.58,1.0,0
SUP029,SHP027062,2023,17,20,191,191,Late,34.77,1.0,3
SUP026,SHP027063,2023,8,9,418,418,On-Time,22.69,1.0,1
SUP054,SHP027064,2024,9,10,339,339,On-Time,156.9,1.0,1
SUP029,SHP027065,2024,19,19,262,262,On-Time,138.9,1.0,0
SUP032,SHP027066,2023,14,18,429,347,Late,125.75,0.8088578088578089,4
SUP005,SHP027067,2023,8,9,398,398,On-Time,58.33,1.0,1
SUP038,SHP027068,2023,4,2,393,393,Early,102.9,1.0,-2
SUP009,SHP027069,2023,13,9,442,442,Early,150.46,1.0,-4
SUP046,SHP027070,2023,14,13,421,358,On-Time,122.73,0.850356294536817,-1
SUP051,SHP027071,2024,19,20,246,246,On-Time,161.34,1.0,1
SUP056,SHP027072,2023,10,11,344,344,On-Time,93.97,1.0,1
SUP053,SHP027073,2022,8,11,420,420,Late,37.1,1.0,3
SUP043,SHP027074,2024,18,20,419,339,Late,140.37,0.8090692124105012,2
SUP036,SHP027075,2022,11,10,440,440,On-Time,121.62,1.0,-1
SUP036,SHP027076,2023,5,1,458,458,Early,7.46,1.0,-4
SUP039,SHP027077,2024,4,1,160,160,Early,66.64,1.0,-3
SUP009,SHP027078,2022,11,17,385,385,Late,107.19,1.0,6
SUP049,SHP027079,2024,13,13,259,259,On-Time,116.62,1.0,0
SUP003,SHP027080,2024,17,19,317,317,Late,37.88,1.0,2
SUP056,SHP027081,2023,9,9,60,60,On-Time,105.05,1.0,0
SUP015,SHP027082,2024,13,12,362,362,On-Time,48.06,1.0,-1
SUP004,SHP027083,2022,14,12,251,251,Early,105.67,1.0,-2
SUP059,SHP027084,2022,12,11,396,289,On-Time,96.16,0.7297979797979798,-1
SUP010,SHP027085,2022,5,1,281,214,Early,49.26,0.7615658362989324,-4
SUP034,SHP027086,2023,18,20,211,211,Late,186.11,1.0,2
SUP029,SHP027087,2023,17,18,85,85,On-Time,144.62,1.0,1
SUP021,SHP027088,2024,4,6,348,348,Late,125.64,1.0,2
SUP052,SHP027089,2024,13,15,306,306,Late,65.97,1.0,2
SUP029,SHP027090,2022,19,18,140,140,On-Time,18.89,1.0,-1
SUP018,SHP027091,2022,10,8,158,158,Early,129.61,1.0,-2
SUP003,SHP027092,2022,6,3,314,314,Early,82.55,1.0,-3
SUP023,SHP027093,2022,3,3,325,325,On-Time,59.51,1.0,0
SUP033,SHP027094,2023,9,11,294,294,Late,69.34,1.0,2
SUP040,SHP027095,2023,4,1,455,455,Early,108.41,1.0,-3
SUP049,SHP027096,2022,18,17,188,171,On-Time,8.19,0.9095744680851063,-1
SUP059,SHP027097,2022,19,20,78,66,On-Time,97.93,0.8461538461538461,1
SUP012,SHP027098,2024,15,15,178,178,On-Time,51.49,1.0,0
SUP016,SHP027099,2023,4,8,276,251,Late,190.43,0.9094202898550725,4
SUP044,SHP027100,2022,19,24,108,108,Late,43.09,1.0,5
SUP054,SHP027101,2024,20,22,315,315,Late,170.74,1.0,2
SUP001,SHP027102,2024,20,22,413,413,Late,9.22,1.0,2
SUP014,SHP027103,2024,16,11,279,279,Early,182.31,1.0,-5
SUP027,SHP027104,2022,16,14,425,341,Early,192.28,0.8023529411764706,-2
SUP001,SHP027105,2023,17,16,383,383,On-Time,115.97,1.0,-1
SUP025,SHP027106,2023,17,15,243,243,Early,103.57,1.0,-2
SUP029,SHP027107,2023,16,22,419,419,Late,97.28,1.0,6
SUP032,SHP027108,2023,18,18,135,135,On-Time,133.48,1.0,0
SUP034,SHP027109,2023,15,11,322,322,Early,184.12,1.0,-4
SUP031,SHP027110,2024,8,8,315,315,On-Time,55.34,1.0,0
SUP008,SHP027111,2024,11,12,440,440,On-Time,140.63,1.0,1
SUP039,SHP027112,2023,14,12,442,442,Early,10.27,1.0,-2
SUP056,SHP027113,2023,14,13,335,335,On-Time,149.66,1.0,-1
SUP042,SHP027114,2024,8,7,119,119,On-Time,31.43,1.0,-1
SUP011,SHP027115,2024,8,9,168,158,On-Time,108.3,0.9404761904761905,1
SUP018,SHP027116,2024,8,5,308,222,Early,4.29,0.7207792207792207,-3
SUP049,SHP027117,2023,4,3,189,189,On-Time,106.15,1.0,-1
SUP039,SHP027118,2023,17,12,141,141,Early,156.4,1.0,-5
SUP031,SHP027119,2023,16,14,337,337,Early,97.29,1.0,-2
SUP043,SHP027120,2024,12,10,337,337,Early,161.51,1.0,-2
SUP060,SHP027121,2024,13,11,200,200,Early,43.01,1.0,-2
SUP012,SHP027122,2022,16,14,253,253,Early,197.53,1.0,-2
SUP025,SHP027123,2023,9,8,207,207,On-Time,24.79,1.0,-1
SUP021,SHP027124,2024,10,9,427,427,On-Time,65.88,1.0,-1
SUP022,SHP027125,2023,8,5,456,456,Early,168.72,1.0,-3
SUP049,SHP027126,2024,13,7,366,366,Early,89.69,1.0,-6
SUP057,SHP027127,2024,17,15,251,251,Early,159.41,1.0,-2
SUP030,SHP027128,2022,13,17,247,247,Late,16.27,1.0,4
SUP005,SHP027129,2024,4,3,225,225,On-Time,81.35,1.0,-1
SUP013,SHP027130,2024,19,19,427,427,On-Time,122.42,1.0,0
SUP060,SHP027131,2022,10,8,410,410,Early,35.2,1.0,-2
SUP026,SHP027132,2023,12,11,347,347,On-Time,52.4,1.0,-1
SUP019,SHP027133,2022,12,8,458,341,Early,5.15,0.7445414847161572,-4
SUP037,SHP027134,2023,9,9,386,386,On-Time,23.71,1.0,0
SUP054,SHP027135,2023,17,15,103,103,Early,195.39,1.0,-2
SUP027,SHP027136,2024,19,16,173,173,Early,47.24,1.0,-3
SUP031,SHP027137,2024,18,18,160,160,On-Time,126.88,1.0,0
SUP017,SHP027138,2023,12,13,259,259,On-Time,155.36,1.0,1
SUP045,SHP027139,2023,12,14,216,216,Late,44.96,1.0,2
SUP024,SHP027140,2022,15,13,50,50,Early,101.02,1.0,-2
SUP007,SHP027141,2023,7,6,365,365,On-Time,80.53,1.0,-1
SUP045,SHP027142,2022,13,14,60,60,On-Time,195.43,1.0,1
SUP048,SHP027143,2022,18,20,184,130,Late,112.1,0.7065217391304348,2
SUP020,SHP027144,2024,18,20,363,363,Late,161.74,1.0,2
SUP021,SHP027145,2022,10,6,277,277,Early,101.03,1.0,-4
SUP015,SHP027146,2022,9,8,366,366,On-Time,139.78,1.0,-1
SUP029,SHP027147,2024,19,21,342,342,Late,91.12,1.0,2
SUP023,SHP027148,2022,4,5,280,280,On-Time,38.51,1.0,1
SUP049,SHP027149,2023,8,6,424,424,Early,131.39,1.0,-2
SUP012,SHP027150,2024,20,16,110,110,Early,193.59,1.0,-4
